Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.9-204.2.255.232-8877-443-6,204.2.255.232,443,192.168.10.9,8877,6,7/7/2017 3:30,998684,2,0,12,0,6,6,6,0,0,0,0,0,12.01581281,2.002635468,998684,0,998684,998684,998684,998684,0,998684,998684,0,0,0,0,0,0,0,0,0,40,0,2.002635468,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,5500,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-209.85.201.157-54838-443-6,209.85.201.157,443,192.168.10.5,54838,6,7/7/2017 3:30,258,2,0,12,0,6,6,6,0,0,0,0,0,46511.62791,7751.937984,258,0,258,258,258,258,0,258,258,0,0,0,0,0,0,0,0,0,40,0,7751.937984,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,368,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-212.77.188.194-55100-443-6,212.77.188.194,443,192.168.10.5,55100,6,7/7/2017 3:30,3,1,1,6,6,6,6,6,0,6,6,6,0,4000000,666666.6667,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,30016,63740,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-213.133.105.188-55276-443-6,213.133.105.188,443,192.168.10.5,55276,6,7/7/2017 3:30,91,1,1,6,6,6,6,6,0,6,6,6,0,131868.1319,21978.02198,91,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10989.01099,10989.01099,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,255,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.17-216.58.212.142-35837-443-6,216.58.212.142,443,192.168.10.17,35837,6,7/7/2017 3:30,63,1,1,0,0,0,0,0,0,0,0,0,0,0,31746.03175,63,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,15873.01587,15873.01587,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,350,250,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.25-220.243.219.55-53523-443-6,220.243.219.55,443,192.168.10.25,53523,6,7/7/2017 3:30,192,4,3,49,18,37,0,12.25,16.74066904,6,6,6,0,348958.3333,36458.33333,32,54.6699186,137,1,192,64,108.2543302,189,1,49,24.5,33.23401872,48,1,0,0,0,0,92,60,20833.33333,15625,0,37,8.375,11.87960437,141.125,0,0,0,0,1,0,0,0,0,9.571428571,12.25,6,92,0,0,0,0,0,0,4,49,3,18,142,0,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.15.4.10-55190-80-6,23.15.4.10,80,192.168.10.5,55190,6,7/7/2017 3:30,89,1,1,6,6,6,6,6,0,6,6,6,0,134831.4607,22471.91011,89,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,11235.95506,11235.95506,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,946,253,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-23.15.4.18-47882-80-6,23.15.4.18,80,192.168.10.16,47882,6,7/7/2017 3:30,64,1,1,0,0,0,0,0,0,0,0,0,0,0,31250,64,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,15625,15625,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,939,237,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-23.15.4.24-44362-80-6,23.15.4.24,80,192.168.10.16,44362,6,7/7/2017 3:30,58,1,1,0,0,0,0,0,0,0,0,0,0,0,34482.75862,58,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,17241.37931,17241.37931,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1177,308,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-23.15.4.8-8845-80-6,23.15.4.8,80,192.168.10.9,8845,6,7/7/2017 3:30,77,1,1,6,6,6,6,6,0,6,6,6,0,155844.1558,25974.02597,77,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12987.01299,12987.01299,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,980,256,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-23.2.12.111-8914-443-6,23.2.12.111,443,192.168.10.9,8914,6,7/7/2017 3:30,98,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6,0,500000,40816.32653,32.66666667,52.27172595,93,1,5,2.5,2.121320344,4,1,0,0,0,0,0,0,0,0,0,60,20,30612.2449,10204.08163,6,31,11,11.18033989,125,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6,60,0,0,0,0,0,0,3,43,1,6,988,0,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.23.160.161-55098-443-6,23.23.160.161,443,192.168.10.5,55098,6,7/7/2017 3:30,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,12300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,0,666666.6667,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,62,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.4.59.27-55136-80-6,23.4.59.27,80,192.168.10.5,55136,6,7/7/2017 3:30,56,1,1,6,6,6,6,6,0,6,6,6,0,214285.7143,35714.28571,56,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,17857.14286,17857.14286,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.4.59.27-55183-80-6,23.4.59.27,80,192.168.10.5,55183,6,7/7/2017 3:30,128,1,1,6,6,6,6,6,0,6,6,6,0,93750,15625,128,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7812.5,7812.5,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,946,256,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.4.59.27-55194-80-6,23.4.59.27,80,192.168.10.5,55194,6,7/7/2017 3:30,102,1,1,6,6,6,6,6,0,6,6,6,0,117647.0588,19607.84314,102,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,9803.921569,9803.921569,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,946,256,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.4.59.27-55191-80-6,23.4.59.27,80,192.168.10.5,55191,6,7/7/2017 3:30,30,1,1,6,6,6,6,6,0,6,6,6,0,400000,66666.66667,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,33333.33333,33333.33333,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.4.59.27-55135-80-6,23.4.59.27,80,192.168.10.5,55135,6,7/7/2017 3:30,57,1,1,6,6,6,6,6,0,6,6,6,0,210526.3158,35087.7193,57,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,17543.85965,17543.85965,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.4.59.27-55256-80-6,23.4.59.27,80,192.168.10.5,55256,6,7/7/2017 3:30,54,1,1,6,6,6,6,6,0,6,6,6,0,222222.2222,37037.03704,54,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,18518.51852,18518.51852,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.4.59.27-55255-80-6,23.4.59.27,80,192.168.10.5,55255,6,7/7/2017 3:30,95,1,1,6,6,6,6,6,0,6,6,6,0,126315.7895,21052.63158,95,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10526.31579,10526.31579,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.5.251.27-55283-80-6,23.5.251.27,80,192.168.10.5,55283,6,7/7/2017 3:30,122,1,1,6,6,6,6,6,0,6,6,6,0,98360.65574,16393.44262,122,0,122,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,8196.721311,8196.721311,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.5.251.27-55281-80-6,23.5.251.27,80,192.168.10.5,55281,6,7/7/2017 3:30,44,1,1,6,6,6,6,6,0,6,6,6,0,272727.2727,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,22727.27273,22727.27273,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.60.139.27-55023-80-6,23.60.139.27,80,192.168.10.5,55023,6,7/7/2017 3:30,4,2,0,12,0,6,6,6,0,0,0,0,0,3000000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,913,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.60.139.27-55024-80-6,23.60.139.27,80,192.168.10.5,55024,6,7/7/2017 3:30,47,1,1,6,6,6,6,6,0,6,6,6,0,255319.1489,42553.19149,47,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,21276.59574,21276.59574,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.60.139.27-55029-80-6,23.60.139.27,80,192.168.10.5,55029,6,7/7/2017 3:30,255,2,0,12,0,6,6,6,0,0,0,0,0,47058.82353,7843.137255,255,0,255,255,255,255,0,255,255,0,0,0,0,0,0,0,0,0,40,0,7843.137255,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,913,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.60.139.27-55065-80-6,23.60.139.27,80,192.168.10.5,55065,6,7/7/2017 3:30,4,2,0,12,0,6,6,6,0,0,0,0,0,3000000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,913,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.60.139.27-55064-80-6,23.60.139.27,80,192.168.10.5,55064,6,7/7/2017 3:30,87,1,1,6,6,6,6,6,0,6,6,6,0,137931.0345,22988.50575,87,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,11494.25287,11494.25287,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.60.139.27-55059-80-6,23.60.139.27,80,192.168.10.5,55059,6,7/7/2017 3:30,41,1,1,6,6,6,6,6,0,6,6,6,0,292682.9268,48780.4878,41,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,24390.2439,24390.2439,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.60.139.27-55091-80-6,23.60.139.27,80,192.168.10.5,55091,6,7/7/2017 3:30,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,913,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.60.139.27-55084-80-6,23.60.139.27,80,192.168.10.5,55084,6,7/7/2017 3:30,8,1,1,6,6,6,6,6,0,6,6,6,0,1500000,250000,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,125000,125000,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.60.139.27-55090-80-6,23.60.139.27,80,192.168.10.5,55090,6,7/7/2017 3:30,60,1,1,6,6,6,6,6,0,6,6,6,0,200000,33333.33333,60,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16666.66667,16666.66667,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.17-31.13.71.14-42170-443-6,31.13.71.14,443,192.168.10.17,42170,6,7/7/2017 3:30,16,3,0,76,0,45,0,25.33333333,23.02896727,0,0,0,0,4750000,187500,8,7.071067812,13,3,16,8,7.071067812,13,3,0,0,0,0,0,1,0,0,0,96,0,187500,0,0,45,30.25,21.21909517,450.25,0,1,0,0,1,0,0,0,0,40.33333333,25.33333333,0,96,0,0,0,0,0,0,3,76,0,0,127,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.17-31.13.71.7-57762-443-6,31.13.71.7,443,192.168.10.17,57762,6,7/7/2017 3:30,7,3,0,76,0,45,0,25.33333333,23.02896727,0,0,0,0,10900000,428571.4286,3.5,3.535533906,6,1,7,3.5,3.535533906,6,1,0,0,0,0,0,1,0,0,0,96,0,428571.4286,0,0,45,30.25,21.21909517,450.25,0,1,0,0,1,0,0,0,0,40.33333333,25.33333333,0,96,0,0,0,0,0,0,3,76,0,0,287,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.17-31.13.71.7-57764-443-6,31.13.71.7,443,192.168.10.17,57764,6,7/7/2017 3:30,140,3,2,76,12,45,0,25.33333333,23.02896727,6,6,6,0,628571.4286,35714.28571,35,39.7743636,85,2,140,70,96.16652224,138,2,4,4,0,4,4,1,0,0,0,96,40,21428.57143,14285.71429,0,45,22.16666667,20.66317175,426.9666667,0,1,0,0,1,0,0,0,0,26.6,25.33333333,6,96,0,0,0,0,0,0,3,76,2,12,309,0,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-31.172.81.158-8873-443-6,31.172.81.158,443,192.168.10.9,8873,6,7/7/2017 3:30,1,2,0,12,0,6,6,6,0,0,0,0,0,12000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,2028,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-34.197.153.196-55095-443-6,34.197.153.196,443,192.168.10.5,55095,6,7/7/2017 3:30,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,12300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,0,666666.6667,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,110,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-34.200.14.225-53264-443-6,34.200.14.225,443,192.168.10.16,53264,6,7/7/2017 3:30,69,1,1,0,0,0,0,0,0,0,0,0,0,0,28985.50725,69,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,14492.75362,14492.75362,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,114,338,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-35.156.166.16-55179-443-6,35.156.166.16,443,192.168.10.5,55179,6,7/7/2017 3:30,4,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,9250000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,40,0,500000,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,110,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-35.157.203.170-55177-443-6,35.157.203.170,443,192.168.10.5,55177,6,7/7/2017 3:30,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,12300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,0,666666.6667,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,30016,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-38.72.130.155-55092-443-6,38.72.130.155,443,192.168.10.5,55092,6,7/7/2017 3:30,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,23948,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-38.72.130.155-55092-443-6,38.72.130.155,443,192.168.10.5,55092,6,7/7/2017 3:30,999923,2,0,12,0,6,6,6,0,0,0,0,0,12.00092407,2.000154012,999923,0,999923,999923,999923,999923,0,999923,999923,0,0,0,0,0,0,0,0,0,40,0,2.000154012,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,23948,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-5.79.75.140-8503-443-6,5.79.75.140,443,192.168.10.9,8503,6,7/7/2017 3:30,410591,1,1,6,46,6,6,6,0,46,46,46,0,126.6467117,4.871027373,410591,0,410591,410591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2.435513686,2.435513686,6,46,19.33333333,23.09401077,533.3333333,1,0,0,0,0,0,0,0,1,29,6,46,20,0,0,0,0,0,0,1,6,1,46,0,3222,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-50.63.243.230-55020-80-6,50.63.243.230,80,192.168.10.5,55020,6,7/7/2017 3:30,95,1,1,6,6,6,6,6,0,6,6,6,0,126315.7895,21052.63158,95,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10526.31579,10526.31579,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,29200,64240,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-50.63.243.230-55229-80-6,50.63.243.230,80,192.168.10.5,55229,6,7/7/2017 3:30,98,1,1,6,6,6,6,6,0,6,6,6,0,122448.9796,20408.16327,98,0,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10204.08163,10204.08163,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,229,256,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-50.97.40.233-55015-443-6,50.97.40.233,443,192.168.10.5,55015,6,7/7/2017 3:30,23,1,1,6,6,6,6,6,0,6,6,6,0,521739.1304,86956.52174,23,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,43478.26087,43478.26087,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,131,256,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-52.1.184.32-55215-443-6,52.1.184.32,443,192.168.10.5,55215,6,7/7/2017 3:30,686,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0,0,62682.21574,4373.177843,343,480.8326112,683,3,686,343,480.8326112,683,3,0,0,0,0,0,0,0,0,0,60,0,4373.177843,0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0,60,0,0,0,0,0,0,3,43,0,0,62,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-52.20.182.36-48136-443-6,52.20.182.36,443,192.168.10.16,48136,6,7/7/2017 3:30,48,1,1,0,0,0,0,0,0,0,0,0,0,0,41666.66667,48,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,20833.33333,20833.33333,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,122,338,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-52.20.182.36-48134-443-6,52.20.182.36,443,192.168.10.16,48134,6,7/7/2017 3:30,60,1,1,0,0,0,0,0,0,0,0,0,0,0,33333.33333,60,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,16666.66667,16666.66667,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,126,338,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-52.20.81.238-51170-443-6,52.20.81.238,443,192.168.10.16,51170,6,7/7/2017 3:30,75,1,1,0,0,0,0,0,0,0,0,0,0,0,26666.66667,75,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,13333.33333,13333.33333,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,133,299,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-52.20.81.238-51180-443-6,52.20.81.238,443,192.168.10.16,51180,6,7/7/2017 3:30,21,1,1,0,0,0,0,0,0,0,0,0,0,0,95238.09524,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,47619.04762,47619.04762,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,142,299,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-52.20.81.238-51206-443-6,52.20.81.238,443,192.168.10.16,51206,6,7/7/2017 3:30,100,1,1,0,0,0,0,0,0,0,0,0,0,0,20000,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10000,10000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,133,299,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-52.219.72.8-55088-443-6,52.219.72.8,443,192.168.10.5,55088,6,7/7/2017 3:30,1,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,37000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,62,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-52.219.72.8-55089-443-6,52.219.72.8,443,192.168.10.5,55089,6,7/7/2017 3:30,1,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,37000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,62,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-52.219.72.8-55067-443-6,52.219.72.8,443,192.168.10.5,55067,6,7/7/2017 3:30,28,1,1,6,6,6,6,6,0,6,6,6,0,428571.4286,71428.57143,28,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,35714.28571,35714.28571,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,66,251,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-52.219.72.8-55068-443-6,52.219.72.8,443,192.168.10.5,55068,6,7/7/2017 3:30,80,1,1,6,6,6,6,6,0,6,6,6,0,150000,25000,80,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12500,12500,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,66,257,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-52.6.174.16-55097-443-6,52.6.174.16,443,192.168.10.5,55097,6,7/7/2017 3:30,182,2,1,37,6,31,6,18.5,17.67766953,6,6,6,0,236263.7363,16483.51648,91,2.828427125,93,89,182,182,0,182,182,0,0,0,0,0,1,0,0,0,40,20,10989.01099,5494.505495,6,31,18.5,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,24.66666667,18.5,6,40,0,0,0,0,0,0,2,37,1,6,110,0,1,20,0,0,0,0,0,0,0,0,BENIGN
